y,x1,x2,x3,x4,x5
2655.529138,44.60772926,44.6068268,-51.44006049,0,21.38357037
4425.085559,87.52143021,63.18718075,-58.51174609,0,37.6910322
4254.875843,32.97611625,68.96402448,-71.90435255,0,20.45123094
3949.093811,87.79295659,60.19939641,-58.26338955,1,48.67707833
2986.603942,87.60481163,35.53567028,-71.51023818,1,31.88761237
2118.873392,53.80717358,31.11440583,-42.63554302,0,52.1913994
3308.339336,94.08658352,44.2222777,-47.70482854,0,58.85534755
3983.023788,91.0482544,59.19565071,-45.73205079,0,44.4308344
3466.834182,93.31728688,45.78142596,-52.75822314,0,32.81099026
1761.76851,34.84510361,25.13052806,-46.9262583,0,57.21995384
3372.475715,90.78229472,40.39109493,-61.26764017,0,24.05413043
2327.024544,57.82983094,23.39705075,-59.93176634,0,37.51357087
2160.31802,48.79099499,42.63079509,-37.14392637,1,54.38190627
3323.295024,46.44719824,55.93269369,-55.45077667,0,43.50242947
3277.890258,75.77402843,43.93338949,-60.23168229,0,43.13151383
4201.104986,56.66958165,73.36228502,-36.30857931,0,69.9996384
3572.557245,80.2652743,48.55188695,-61.27607625,0,29.00197966
2658.122497,74.2716989,41.38608775,-48.34736416,1,47.86395879
4864.381758,37.93466119,79.91219924,-58.72281103,0,54.50308771
4438.746269,57.35482996,70.89797856,-56.33015642,0,46.76351301
2810.52846,54.97334059,50.65977887,-49.74207101,1,35.48417727
2646.402345,37.99790613,56.4476629,-35.7678939,1,45.11613042
3762.952603,43.38494236,67.35199396,-45.15960092,0,46.27423585
2527.950915,36.30891008,39.93971506,-60.89361296,0,51.45530018
3284.230756,72.84714869,53.82126995,-52.80218811,1,63.81805443
3220.080289,39.43934034,55.01329308,-58.00368728,0,17.35684176
4968.233212,56.75541837,80.32958738,-48.0950265,0,46.37694014
1785.304863,31.76731273,28.68698879,-45.88478002,0,68.32700803
3462.071892,59.85262568,55.23349033,-54.27260562,0,34.82366887
3121.642531,46.1226341,56.51506565,-44.05242881,0,59.98903776
3339.860453,70.87468099,47.98446003,-58.16089377,0,60.23486319
2637.50338,52.49414462,50.80344362,-40.27329896,1,79.63512826
3571.197805,77.68172632,53.29585949,-69.07096009,1,40.6732176
4372.964282,65.89427628,72.52889369,-40.94222575,0,68.69042136
3283.18881,45.78344517,61.26433615,-51.67951396,1,51.84265221
4208.561228,30.40940204,76.08468794,-46.19310843,0,46.97645076
2448.717569,65.79155153,36.31302707,-55.64601613,1,48.5306712
2350.787029,83.23144251,23.12255098,-42.34263555,0,59.05659294
4610.889674,60.84078431,72.61960803,-56.23855294,0,53.23941198
3251.567187,61.42548284,49.8134413,-56.44675464,0,51.47972092
2531.401271,36.75263214,44.04717429,-52.18067079,0,57.543567
3287.171,63.48455351,58.30570418,-34.31513608,0,68.73036493
2317.634515,65.19599742,24.87407568,-52.30728808,0,55.85685181
3250.621645,56.01892065,45.02262617,-71.50748867,0,24.63201202
1406.037966,40.06706253,12.72384064,-36.37795838,0,65.24084482
2466.845887,82.75405466,25.06874195,-46.32670586,0,53.41661165
4749.507545,47.30737644,77.5425438,-55.02474314,0,36.52631498
2994.329181,68.84513353,48.98213127,-39.89623669,0,58.41858439
2267.790691,59.62701119,35.57714409,-38.23170802,0,66.05866026
2852.113673,91.98101397,35.26594145,-43.72635795,0,56.16646323
3628.560056,32.0348709,70.36950573,-49.07723829,1,59.97863112
2388.546256,53.7115763,44.9550038,-40.87769815,1,47.04581566
3710.685394,62.37778516,54.31886869,-67.17030291,0,30.35501716
5304.192226,58.66816611,83.9993924,-48.63464204,0,67.75220655
2930.92518,39.95397398,55.55147734,-41.52039103,0,51.03629354
4181.41257,84.11786889,64.7544378,-58.87578084,1,35.91627043
3589.465307,81.2011423,55.85625952,-42.85733079,0,55.02102991
2633.578464,44.37087525,42.54944267,-54.5046624,0,42.03137559
3947.197319,46.7701686,64.98604249,-59.33440757,0,25.29430267
3515.582309,57.63622089,59.69380161,-45.82454824,0,56.09929008
2240.026605,45.32156774,32.86771204,-52.17003905,0,41.88720437
1791.677891,53.9456309,8.052862358,-47.30158184,0,48.1139212
3049.339826,34.96418827,57.47831479,-61.75960333,1,31.18649327
2752.041285,81.58622017,39.31239395,-52.62734569,1,58.30167543
2251.252908,50.4272883,37.43186246,-41.13940022,0,64.5513271
3169.394633,93.02923217,45.50567148,-38.82575632,0,69.95421024
3246.245988,62.47729477,48.66423283,-58.21214461,0,21.18254825
2404.634894,61.62253407,43.68919502,-28.04291443,0,62.47042544
4039.954743,75.90225287,60.25267329,-56.7628353,0,37.54770556
2935.841553,36.58346447,53.65915931,-49.50091123,0,62.5118824
3112.668469,73.71268037,46.32442672,-48.62851245,0,47.05387705
3421.885906,92.35052079,39.33112168,-64.56037961,0,12.52033763
3792.101061,41.61883617,69.01889556,-42.24825059,0,65.58597088
3946.035649,43.8757671,68.35959456,-50.51843903,0,63.82039684
2806.998727,34.18121982,52.24464297,-64.95491943,1,48.41773503
3401.6617,55.62036484,55.23493572,-54.16766088,0,50.68123889
3687.949838,87.26920778,53.41658,-49.91097022,0,51.63372609
3114.6806,91.77030149,42.11148498,-44.12047871,0,78.63009412
2869.688817,44.4636506,49.92223338,-49.71233106,0,51.2907753
2924.099267,40.30624437,52.65568626,-65.4691539,1,37.44191863
3683.81894,50.80243541,60.05847866,-58.66670527,0,52.24182623
3332.151886,52.05473791,61.54993061,-35.35022433,0,66.53175405
3372.200648,76.47973295,52.33983235,-60.22125627,1,38.77571059
2004.296565,49.50553621,19.61282788,-54.01926298,0,52.71062705
4634.679565,67.37121518,71.64879613,-55.90862947,0,53.50875137
2653.808779,74.53621932,38.68222261,-40.87144933,0,75.86976541
4981.393247,81.08939118,73.87914291,-55.0453301,0,52.07414949
4059.469324,78.98654167,67.8416937,-31.37077892,0,60.64569392
3247.278806,80.39419003,35.22684669,-72.20572311,0,10.17752359
3766.831617,50.70070675,65.00948094,-47.47759306,0,52.19920758
4005.473558,89.18839366,59.95734609,-45.96145344,0,78.89790229
3993.494684,78.99113697,64.56089963,-38.82260818,0,52.46577083
2678.003351,61.87331732,43.61162477,-41.59022707,0,26.89581683
4322.762484,90.03630034,61.20280085,-57.65437317,0,42.71439754
1282.905786,37.16362096,7.057388794,-46.97601105,1,50.4883803
4250.710061,57.65973713,71.52986484,-44.50663698,0,35.0862816
2815.413748,50.07382557,45.57312435,-53.07782515,0,52.46644886
3685.007205,78.69049278,57.3902014,-45.18820697,0,65.94584547
2775.670614,34.89976214,55.47991198,-37.8966466,0,45.33335631
2866.092671,89.38469565,40.18087306,-37.49278039,0,63.22132236
4632.500079,93.93397209,74.16364845,-36.23134145,1,53.50583714
2588.238887,55.10558,42.27557379,-44.94279497,0,52.14017808
3452.270982,92.32374158,48.05786699,-47.53502666,0,37.79532489
3346.700462,94.96229862,53.09121308,-27.80191044,0,77.71777636
3447.092084,37.75586402,63.50235847,-45.89066313,0,38.37345405
2760.140302,52.25441302,40.68689356,-58.99500929,0,21.90075117
3177.450528,49.70100865,57.36864131,-41.50440089,0,38.25578806
3852.994552,84.66448305,55.37437878,-54.74881428,0,42.44803114
4603.954571,55.15738376,74.81955035,-51.96121112,0,69.37260558
3439.200361,82.2392524,53.51714398,-40.76908888,0,64.02079996
3515.617773,31.20099446,68.25047461,-38.84703576,0,56.52658725
1641.642201,55.84779747,18.95518158,-31.74559433,0,77.36119535
3924.908775,62.82832481,61.66799184,-56.6216559,0,39.29052582
3378.987452,91.67771333,57.8933323,-25.37192852,1,84.31226528
3658.573102,61.79005619,55.79953027,-60.91382198,0,54.62516879
2832.268557,70.36312024,40.24878427,-49.87533548,0,55.01437554
4241.726294,92.36242626,56.5175799,-65.26362122,0,27.10227154
2313.632899,43.94649889,30.68406953,-60.09444398,0,47.00886767
4246.816991,90.26375428,54.62038898,-72.20667977,0,26.38418108
2732.975546,55.04885182,43.94995026,-48.81352658,0,53.89645407
2939.820683,50.59463706,43.18316962,-64.14866629,0,70.41007182
3007.916733,92.22918648,30.92805388,-58.2303628,0,53.79889901
3659.551602,34.51026329,71.26050857,-44.52969095,1,42.43081297
1979.727498,59.37999988,25.15983867,-39.3927326,0,58.37611731
3539.394144,47.22706139,57.79057238,-60.44734376,0,45.38980233
2423.427295,58.81268054,28.60966935,-57.65871621,0,35.58764284
3185.055374,77.43218703,38.98373898,-64.62161611,0,23.21771951
2016.821148,37.19681028,16.37571648,-66.58409943,0,42.40994241
4532.578074,32.23340463,81.2968376,-54.7978084,1,53.01649968
3061.36694,42.74324114,51.99241824,-55.61267359,0,33.61104808
3154.166187,65.83489688,43.90123339,-62.14011228,0,33.24338284
2507.224617,52.19954145,30.03288886,-64.76610863,0,23.30314078
2972.405108,78.25603656,43.60641645,-59.20772778,1,46.40615286
5115.516028,91.48374279,76.96012363,-42.44158397,0,47.9360999
2260.111721,56.87231025,27.3172297,-52.61080527,0,45.84824357
2831.219397,57.52094039,42.06473076,-55.76188842,0,44.99750888
3398.250006,54.88209637,57.24737741,-48.93172361,0,41.62406866
1805.543914,72.02305649,24.63442386,-21.80947849,0,91.64769522
3932.003922,46.11796872,64.86535889,-59.61619392,0,39.53065012
2822.389907,60.60441605,38.92797368,-59.26328425,0,38.45211153
2626.147913,63.55085323,44.8377088,-47.16665626,1,53.29586099
4056.88183,46.70146343,66.01773392,-61.58279159,0,39.16742762
2814.269471,61.7845899,42.03942284,-51.87346248,0,51.77651255
3587.83934,72.04593122,54.67973554,-52.71705813,0,40.53378042
3433.573296,93.09629756,46.89218562,-48.55125145,0,56.37782811
2688.256225,71.17659842,41.9805775,-38.61651415,0,67.24968283
3979.505418,88.20325046,53.07464705,-64.59208752,0,60.24241451
2196.50035,40.05100942,26.25505405,-63.16459729,0,40.90518982
2459.841269,70.04998834,29.01878635,-50.3942705,0,51.48998489
3872.873198,84.59022478,53.55340326,-60.68510986,0,16.75477125
